Burghardt_ID,street_address,space_type,SPP,common,MULTI_STEM,DBH_2018,Ht_2018,Notes_2018,Condition,area_id,grade,grade_group,mean_temp_C,Status,HOLC_neigh,SPACELENGTH,SPACEWIDTH,survey_date,Observer(s),Site Type,Land Use,Groundcover,Mortality Status,Species ID Notes,Basal Sprouts,Root Girdling,Overhead Conflicts,Tree Height (ft),Trunk Diameter (in),Height of Diameter (in),Fine Twig Dieback,Leaf Discoloration,Leaf Defoliation,Crown Light Exposure,Crown Vigor,Exit Holes,Exudation/Growths,Galleries,Bark Fissures/cankers,Scale,Aphids,Flatids,Whitefly,Twig/branch Galls,Leaf Galls,SLF,Caterpillars,Natural Enemies,Ants,Pruning,Vehicle Damage,dog_poop,trash,spider_mite,foreign_embedded,survey_notes,Phi2,PhiNPQ,PhiNO,Ambient Humidity,Ambient Temperature,Leaf Temperature,Leaf Temperature Differential,leaf_thickness,SPAD,photosynq_date,Time of Day,Side,Watering,Fencing,buffer_15m_temp_C
123799,"1021 S LINWOOD AVE, Baltimore, MD",Open/Unrestricted,Quercus rubra,"oak, northern red",1,1.2,6,NA,Good,2871,D,D,35.538959721562,Focal,D2,>20,>20,45860,MS KM SM,Sidewalk Planting Strip,Maintained Park,Lawn,Alive,ok,Absent,0 (none),None,12.1,2.98,44,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,Trace,Trace,None,None,None,None,None,None,Trace,Trace,Improper (major/trunk),None,Absent,Present,None,Absent,NA,0.683,0.088,0.228,40.6748,31.7,27.25,-4.45,0.13,47.393,7/22/2025 10:05,10.09638889,NA,NA,NA,35.2101593017578
128367,"3505 E BALTIMORE ST, Baltimore, MD",Well/Pit,Quercus rubra,"oak, northern red",1,2.3,11,NA,Good,2871,D,D,35.538959721562,Backup,D2,10,5,45861,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,0 (none),Building,30.8,7.97,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,Honeydew/sooty mold,None,None,None,Trace,None,None,None,None,Trace,None,Trace,None,None,Car (off ground),Absent,Absent,None,Absent,NA,0.675,0.08,0.245,44.54785,33.54,29.69,-3.85,0.12,45.579,7/23/2025 10:16,10.28277778,NA,NA,NA,35.9274411882673
123366,"200 S CALHOUN ST, Baltimore, MD",Well/Pit,Carpinus caroliniana,"hornbeam, American",1,1.9,10,DBH at 1,Good,2891,D,D,35.3756584222689,Backup,D4,8,4,45848,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6721038818359
123374,"200 S CALHOUN ST, Baltimore, MD",Well/Pit,Carpinus caroliniana,"hornbeam, American",1,1.8,10,DBH at 1,Good,2891,D,D,35.3756584222689,Backup,D4,8,4,45848,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0040277753558
119146,"1100 W PRATT ST, Baltimore, MD",Well/Pit,Carpinus caroliniana,"hornbeam, American",1,1.5,10,DBH at 3,Good,2891,D,D,35.3756584222689,Backup,D4,12,4,45848,MS KM SM,Sidewalk Cutout,Mixed Use,Herbaceous,Alive,ok,Present,0 (none),None,12.1,3.45,36,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,Trace,Trace,None,None,Trace,None,None,None,None,Trace,None,Improper (minor/branches),Car (off ground),Absent,Present,None,Absent,NA,0.675,0.103,0.222,58.95801,29.1,29.11,0.01,0.02,41.95,7/10/2025 8:42,8.715555556,NA,NA,NA,36.1264893668039
124551,"3343 CLIFTMONT AVE, Baltimore, MD",Tree Lawn,Acer saccharinum,"maple, silver",1,4.7,25,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,3,45855,MS SM OA,Sidewalk Planting Strip,Single-family Residential-attached,Bare ground,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6326991489955
124571,"3341 CLIFTMONT AVE, Baltimore, MD",Tree Lawn,Acer saccharinum,"maple, silver",1,2.3,12,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,3,45855,MS SM OA,Sidewalk Planting Strip,Single-family Residential-attached,Bare ground,Alive,ok,Absent,2 (>40%),None,39.3,6.86,54,(1) 0-1%,1 (0-1%),1 (0-1%),2,1 (healthy),None,None,Trace,Moderate,Trace,None,None,None,None,None,Trace,None,Trace,Trace,Healed,None,Absent,Absent,None,Absent,"planter box being busted out of, hard to see leaves",0.602,0.168,0.23,48.18848,36.15,32.37,-3.78,0.52,38.185,7/17/2025 11:38,11.64805556,NA,NA,NA,35.6326991489955
124583,"3341 CLIFTMONT AVE, Baltimore, MD",Tree Lawn,Acer saccharinum,"maple, silver",1,3.1,15,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,3,45855,MS SM OA,Sidewalk Planting Strip,Single-family Residential-attached,Bare ground,Alive,ok,Absent,0 (none),None,39.7,7.55,54,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),None,None,Trace,Trace,None,None,None,None,None,Trace,Trace,None,Trace,Trace,Healed,Car (off ground),Absent,Absent,None,Absent,planter box being busted out of,0.69,0.102,0.208,45.82812,36.6,31.59,-5.01,0.31,31.07,7/17/2025 11:28,11.473333330000001,NA,NA,NA,35.634724299113
81531,"4201 PARKSIDE DR, Baltimore, MD",Open/Unrestricted,Acer saccharum,"maple, sugar",1,3.2,15,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,>20,45855,MS SM OA,Maintained Park,Single-family Residential-attached,Bare ground,Alive,93% Marshall cultivar,Absent,0 (none),None,34,4.4400000000000004,54,(1) 0-1%,1 (0-1%),1 (0-1%),0 (all sides shaded),1 (healthy),None,None,None,None,None,Trace,None,None,None,None,Trace,None,Trace,Trace,None,None,Absent,Present,None,Absent,trace barklice,0.694,0.124,0.181,43.11523,38.82,36.59,-2.23,0.02,38.519,7/17/2025 13:26,13.44472222,NA,NA,NA,34.5107846941267
172190,"1741 MONTPELIER ST, Baltimore, MD",Tree Lawn,Carpinus caroliniana,"hornbeam, American",1,4.8,19,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,5,45855,MS SM OA,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,ok,Absent,1 (<40%),None,23.8,7.24,50,(1) 0-1%,2 (2-25%),1 (0-1%),3,1 (healthy),None,None,None,None,Trace,Trace,None,None,None,None,None,Trace,Trace,Trace,Healed,None,Absent,Present,None,Absent,NA,0.435,0.248,0.318,64.9043,30.67,31.67,1,0.05,38.395,7/17/2025 9:26,9.444722222,NA,NA,NA,35.9467364719936
172344,"1706 MONTPELIER ST, Baltimore, MD",Tree Lawn,Carpinus caroliniana,"hornbeam, American",1,3.8,14,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,5,45855,MS SM OA,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Standing Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.1143651689802
110032,"3401 NORMAN AVE, Baltimore, MD",Median/Island,Carpinus caroliniana,"hornbeam, American",1,1,6,DBH at 1,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,>20,45859,MS KM SM,Median,Single-family Residential-detached,Lawn,Alive,ok,Absent,0 (none),None,11.5,2.33,12,(10) 6-10%,2 (2-25%),1 (0-1%),5 (all sides in sun),2 (slightly unhealthy),None,None,None,Trace,Trace,None,None,Trace,None,None,None,None,Trace,None,Healed,Mower (near ground),Absent,Absent,None,Absent,mower guard,0.602,0.122,0.276,58.21875,27.63,28.81,1.18,0.04,45.116,7/21/2025 9:00,9.006388889,NA,NA,NA,34.2987649100167
110051,"2404 PELHAM AVE, Baltimore, MD",Tree Lawn,Carpinus caroliniana,"hornbeam, American",1,4.5,15,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,20,4,45859,MS KM SM,Sidewalk Planting Strip,Single-family Residential-detached,Bare ground,Alive,ok,Absent,1 (<40%),None,33.8,7.99,54,(1) 0-1%,1 (0-1%),1 (0-1%),2,1 (healthy),None,Fungus growing on/out of wood (not nearby),Trace,None,Trace,None,None,Trace,None,None,Trace,None,Trace,Trace,Healed,Car (off ground),Absent,Absent,None,Absent,"trace cicadellid, trace barklice, trace red mite",0.637,0.143,0.22,49.08301,31.87,29.79,-2.08,0.05,41.945,7/21/2025 9:39,9.659722222,NA,NA,NA,34.3024315834045
84009,"4701 HARFORD ROAD, Baltimore, MD",Open/Unrestricted,Carpinus caroliniana,"hornbeam, American",1,1,7,DBH at 3,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,>20,45855,MS SM OA,Maintained Park,Maintained Park,Lawn,Alive,ok,Absent,0 (none),None,14.4,3.13,36,(5) 2-5%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,Moderate,Trace,None,None,Trace,None,None,Trace,None,Trace,Trace,None,Mower (near ground),Absent,Absent,None,Absent,trace pentatomid,0.547,0.295,0.159,47.76562,37.97,38.73,0.76,0.02,36.778,7/17/2025 13:40,13.68222222,NA,NA,NA,34.5804470607213
172177,"1735 MONTPELIER ST, Baltimore, MD",Tree Lawn,Carpinus caroliniana,"hornbeam, American",1,4.7,16,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,5,45855,MS SM OA,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,23.4,6.35,54,(5) 2-5%,2 (2-25%),1 (0-1%),1,1 (healthy),None,None,Moderate,Substantive,None,None,None,Trace,None,None,Trace,Trace,Trace,Trace,Healed,None,Absent,Present,None,Absent,hard to see leaves,0.602,0.139,0.26,67.47656,28.52,25.87,-2.65,0.11,44.687,7/17/2025 9:16,9.279444444,NA,NA,NA,35.969904763358
110023,"2411 MAYFIELD AVE, Baltimore, MD",Tree Lawn,Celtis occidentalis,"hackberry, common",1,1,7,DBH at 1,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,4,45859,MS KM SM,Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,ok,Absent,0 (none),None,24.6,5.55,12,(1) 0-1%,2 (2-25%),2 (2-25%),5 (all sides in sun),2 (slightly unhealthy),Mid-sized round with sawdust on ground (clearwing borers),None,Trace,None,None,Trace,None,Trace,None,Substantive,Trace,Trace,Trace,Trace,Improper (major/trunk),None,Absent,Absent,None,Absent,trace cicadellid,0.591,0.12,0.288,53.53613,30.17,30.25,0.08,0.03,29.8,7/21/2025 9:18,9.313888889,NA,NA,NA,34.7545651027135
84783,"4701 HARFORD ROAD, Baltimore, MD",Open/Unrestricted,Celtis occidentalis,"hackberry, common",1,1.3,10,DBH at 1,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,>20,45859,MS KM SM,Maintained Park,Maintained Park,Lawn,Alive,sugarberry,Absent,0 (none),None,26.1,7.59,12,(15) 11-15%,2 (2-25%),1 (0-1%),4,3 (moderately unhealthy),None,None,None,Trace,None,None,None,Trace,None,Trace,None,None,Trace,Trace,None,None,Absent,Absent,None,Absent,trace cicadellid,0.565,0.189,0.246,43.48047,34.07,34.77,0.7,0.03,22.073,7/21/2025 10:30,10.51027778,NA,NA,NA,34.9388040815081
84004,"4701 HARFORD ROAD, Baltimore, MD",Open/Unrestricted,Celtis occidentalis,"hackberry, common",1,1,7,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,>20,45855,MS SM OA,Maintained Park,Maintained Park,Lawn,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5027074813843
84026,"4701 HARFORD ROAD, Baltimore, MD",Open/Unrestricted,Celtis occidentalis,"hackberry, common",1,1,7,NA,Good,2880,B,AB,35.1799305446583,Backup,B11,>20,>20,45859,MS KM SM,Maintained Park,Maintained Park,Lawn,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.4647527422224
84043,"4701 HARFORD ROAD, Baltimore, MD",Open/Unrestricted,Celtis occidentalis,"hackberry, common",1,1,7,NA,Good,2880,B,AB,35.1799305446583,Backup,B11,>20,>20,45859,MS KM SM,Maintained Park,Maintained Park,Lawn,Alive,ok,Absent,0 (none),None,14.6,3.41,54,(5) 2-5%,2 (2-25%),2 (2-25%),5 (all sides in sun),1 (healthy),None,None,None,None,Trace,None,None,Trace,Trace,Moderate,Trace,Trace,Trace,Trace,None,None,Absent,Absent,None,Absent,"trace pentatomid, trace cicadellid",0.59,0.11,0.299,43.20215,33.24,28.03,-5.21,0.39,31.826,7/21/2025 10:55,10.92305556,NA,NA,NA,34.5168895721436
84055,"4701 HARFORD ROAD, Baltimore, MD",Open/Unrestricted,Celtis occidentalis,"hackberry, common",1,1,5,NA,Good,2880,B,AB,35.1799305446583,Backup,B11,>20,>20,45859,MS KM SM,Maintained Park,Maintained Park,Lawn,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.516902923584
124821,"2701 EDISON HWY, Baltimore, MD",Median/Island,Cercis canadensis,"redbud, eastern",1,1.3,10,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,>20,45855,MS SM OA,Median,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,14.9,2.91,54,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,Trace,Trace,None,None,None,None,None,Trace,Trace,Trace,Trace,Improper (major/trunk),None,Absent,Absent,None,Absent,mower guard,0.615,0.139,0.245,46.7998,37.6,35.59,-2.01,0.02,40.39,7/17/2025 12:02,12.04555556,NA,NA,NA,35.076594216483
109984,"3301 NORMAN AVE, Baltimore, MD",Tree Lawn,Cercis canadensis,"redbud, eastern",1,3.1,10,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,4,45859,MS KM SM,Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,ok,Absent,0 (none),None,15.1,6.95,18,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,Trace,None,None,None,None,None,None,None,Trace,Trace,None,Car (off ground),Absent,Absent,None,Absent,NA,0.523,0.147,0.329,67.40918,22.44,24.51,2.07,0.02,26.437,7/21/2025 8:44,8.741944444,NA,NA,NA,34.3655166625977
83915,"4701 HARFORD ROAD, Baltimore, MD",Open/Unrestricted,Cercis canadensis,"redbud, eastern",1,1,6,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,>20,45855,MS SM OA,Maintained Park,Maintained Park,Lawn,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5362619672503
83982,"4701 HARFORD ROAD, Baltimore, MD",Open/Unrestricted,Cercis canadensis,"redbud, eastern",1,1,6,NA,Good,2880,B,AB,35.1799305446583,Backup,B11,>20,>20,45855,MS SM OA,Maintained Park,Maintained Park,Lawn,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5156762259347
84019,"4701 HARFORD ROAD, Baltimore, MD",Open/Unrestricted,Cercis canadensis,"redbud, eastern",1,1,6,NA,Good,2880,B,AB,35.1799305446583,Backup,B11,>20,>20,45859,MS KM SM,Maintained Park,Maintained Park,Lawn,Alive,ok,Absent,0 (none),None,15.1,3.28,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,Moderate,Trace,None,None,None,None,None,Trace,None,Trace,Trace,None,Car (off ground),Absent,Absent,None,Absent,trace membracid,0.604,0.121,0.276,45.80469,34.26,29.51,-4.75,0.02,41.089,7/21/2025 11:15,11.25527778,NA,NA,NA,34.6108125959124
124622,"3205 BELAIR ROAD, Baltimore, MD",Well/Pit,Gleditsia triacanthos,"honeylocust, thornless",1,3.8,12,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,4,4,45855,MS SM OA,Sidewalk Cutout,Commercial,Properly mulched,Alive,ok,Absent,0 (none),Other,20.5,6.54,50,(5) 2-5%,2 (2-25%),2 (2-25%),3,1 (healthy),D-shaped (Buprestid),None,Moderate,Substantive,Trace,None,None,None,None,None,Trace,None,Trace,Trace,None,Car (off ground),Absent,Present,None,Present,"sign overhead, trace miridae",0.662,0.075,0.263,48.99316,36.19,30.57,-5.62,0.09,51.224,7/17/2025 10:56,10.9475,NA,NA,NA,35.409530094691704
149598,"2874 HARFORD ROAD, Baltimore, MD",Well/Pit,Gleditsia triacanthos,"honeylocust, thornless",1,4,18,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,6,5,45855,MS SM OA,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,0 (none),None,25,6.5,54,(10) 6-10%,2 (2-25%),2 (2-25%),3,2 (slightly unhealthy),D-shaped (Buprestid),None,Trace,Trace,Trace,None,None,None,None,None,Trace,Trace,Trace,Trace,Improper (minor/branches),Car (off ground),Absent,Present,None,Absent,NA,0.62,0.094,0.286,52.3584,35.43,36.47,1.04,0.04,47.838,7/17/2025 10:18,10.31527778,NA,NA,NA,34.9922663370768
153859,"2616 HARFORD ROAD, Baltimore, MD",Well/Pit,Gleditsia triacanthos,"honeylocust, thornless",1,4.1,14,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,6,5,45855,MS SM OA,Sidewalk Cutout,Mixed Use,Lawn,Alive,ok,Absent,0 (none),Building,19.5,7.11,54,(5) 2-5%,1 (0-1%),2 (2-25%),4,1 (healthy),None,None,None,None,Trace,None,None,None,None,None,None,None,Trace,Trace,Improper (minor/branches),Car (off ground),Absent,Present,None,Absent,root weevil,0.641,0.108,0.251,54.34082,34.99,33.45,-1.54,0.02,51.32,7/17/2025 10:06,10.1075,NA,NA,NA,35.0999179416233
171901,"1745 HOMESTEAD ST, Baltimore, MD",Tree Lawn,Magnolia grandiflora,"magnolia, southern",1,2.9,12,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,6,45855,MS SM OA,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,ok,Absent,0 (none),None,15.6,4.28,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,None,None,Trace,None,Trace,Trace,Improper (minor/branches),Car (off ground),Absent,Absent,None,Absent,"birdfeeder in tree, trace cicadellid",0.612,0.113,0.275,57.93945,33.16,29.37,-3.79,0.26,56.672,7/17/2025 9:44,9.746388889,NA,NA,NA,35.9493242899577
154376,"1704 MONTPELIER ST, Baltimore, MD",Open/Unrestricted,Magnolia virginiana,"magnolia, sweetbay",NA,3,11,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,10,7,45855,MS SM OA,Side Yard,Single-family Residential-attached,Herbaceous,Unknown,maple now,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.1108922958374
110083,"2316 ERDMAN AVE, Baltimore, MD",Median/Island,Quercus bicolor,"oak, swamp white",1,1.5,10,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,>20,45859,MS KM SM,Median,Single-family Residential-detached,Lawn,Alive,ok,Absent,0 (none),None,29.5,7.06,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,Honeydew/sooty mold,None,None,None,None,None,None,Trace,Trace,None,Trace,Trace,Trace,Improper (major/trunk),None,Absent,Absent,None,Absent,"moderate lacebug, bird nest,  trace cicadellid, trace red mite",0.652,0.081,0.267,64.12695,24.94,25.29,0.35,0.02,42.903,7/21/2025 8:50,8.846111111,NA,NA,NA,34.4384098052979
111509,"2320 MAYFIELD AVE, Baltimore, MD",Median/Island,Quercus bicolor,"oak, swamp white",1,2.3,15,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,>20,45859,MS KM SM,Median,Single-family Residential-detached,Lawn,Alive,ok,Absent,0 (none),None,34.6,7.39,54,(1) 0-1%,2 (2-25%),1 (0-1%),3,1 (healthy),None,None,None,Trace,None,None,None,None,None,Trace,Trace,Trace,Trace,Trace,Improper (minor/branches),Mower (near ground),Absent,Absent,None,Absent,"trace lacebug, trace barklice, trace miridae, trace cicadellid, trace red mite",0.636,0.101,0.262,55.53516,29.09,27.53,-1.56,0.14,50.693,7/21/2025 9:08,9.137222222,NA,NA,NA,34.1941442489624
84774,"4701 HARFORD ROAD, Baltimore, MD",Open/Unrestricted,Quercus bicolor,"oak, swamp white",1,1,6,NA,Good,2880,B,AB,35.1799305446583,Backup,B11,>20,>20,45859,MS KM SM,Maintained Park,Maintained Park,Lawn,Alive,ok,Absent,0 (none),None,16.2,5.71,54,(10) 6-10%,1 (0-1%),2 (2-25%),3,3 (moderately unhealthy),Round in rows (sapsucker),None,Trace,Trace,None,None,None,None,None,Trace,Trace,Trace,Trace,Trace,None,None,Absent,Absent,None,Absent,trace lacebug,0.602,0.097,0.301,45.48828,33.75,28.85,-4.9,0.05,44.664,7/21/2025 11:05,11.09722222,NA,NA,NA,34.4633075169155
124692,"2809 EDISON HWY, Baltimore, MD",Median/Island,Quercus phellos,"oak, willow",1,1.3,10,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,>20,45855,MS SM OA,Median,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,25.3,8.57,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,Trace,None,Trace,Trace,None,None,None,Trace,Trace,None,Trace,Moderate,None,None,Absent,Present,None,Absent,"trace cicadellid, trace barklice",0.649,0.118,0.233,43.55176,37.51,36.47,-1.04,0.04,33.695,7/17/2025 12:31,12.52972222,NA,NA,NA,35.1498996189662
124721,"2501 EDISON HWY, Baltimore, MD",Median/Island,Quercus phellos,"oak, willow",1,1.5,6,DBH at 3,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,14,45855,MS SM OA,Median,Commercial,Lawn,Alive,ok,Absent,0 (none),None,7.4,2,36,(10) 6-10%,3 (26-50%),1 (0-1%),5 (all sides in sun),4 (severely unhealthy),None,None,None,Trace,Substantive,None,None,None,None,None,Trace,None,Trace,None,Recent,None,Absent,Present,None,Absent,"trace barklice, ziptie removed from trunk",0.482,0.317,0.2,47.65527,36.48,37.25,0.77,0.05,20.302,7/17/2025 11:53,11.88333333,NA,NA,NA,35.0877423286438
124745,"2901 EDISON HWY, Baltimore, MD",Median/Island,Quercus phellos,"oak, willow",1,1.1,7,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,>20,45855,MS SM OA,Median,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,26.6,6.82,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,Wet/weeping wounds (often blackened),Trace,Trace,Moderate,None,None,None,None,Trace,Trace,Trace,Trace,Trace,None,Car (off ground),Absent,Absent,None,Absent,"trace red mite, trace barklice, trace cicadellid",0.667,0.091,0.242,43.4502,38.21,36.95,-1.26,0.12,38.798,7/17/2025 12:25,12.41666667,NA,NA,NA,35.2351390293666
108861,"3313 CROSSLAND AVE, Baltimore, MD",Median/Island,Quercus rubra,"oak, northern red",1,1.8,10,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,10,45859,MS KM SM,Median,Single-family Residential-detached,Lawn,Alive,ok,Absent,0 (none),None,15.7,3.67,54,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,Honeydew/sooty mold,None,Moderate,None,Trace,None,None,Trace,Trace,None,None,Trace,Trace,None,Other,Absent,Absent,None,Absent,mower and car damage,0.602,0.099,0.299,50.57715,31.02,27.53,-3.49,0.16,39.426,7/21/2025 9:26,9.443888889,NA,NA,NA,34.7819987705776
122364,"2801 HARFORD ROAD, Baltimore, MD",Median/Island,Quercus rubra,"oak, northern red",1,3.9,15,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,6,45855,MS SM OA,Median,Commercial,Lawn,Alive,ok,Absent,0 (none),None,17.3,7.29,54,(10) 6-10%,2 (2-25%),1 (0-1%),5 (all sides in sun),3 (moderately unhealthy),Pencil-width round (Cerambicid),None,Substantive,Substantive,Trace,None,None,None,None,None,Trace,Trace,Trace,Trace,None,Car (off ground),Absent,Absent,None,Absent,"many exit holes many sizes (picture), isopods under bark, trash bag in tree, egg mass in tree (picture)",0.618,0.146,0.236,52.58496,36.05,33.03,-3.02,0.07,33.312,7/17/2025 10:31,10.51722222,NA,NA,NA,35.086109161377
122462,"2801 HARFORD ROAD, Baltimore, MD",Median/Island,Quercus rubra,"oak, northern red",1,4.4,15,NA,Good,2880,B,AB,35.1799305446583,Focal,B11,>20,6,45855,MS SM OA,Median,Maintained Park,Lawn,Removed,hole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8272857666016
84781,"4701 HARFORD ROAD, Baltimore, MD",Open/Unrestricted,Quercus rubra,"oak, northern red",1,1,4,NA,Good,2880,B,AB,35.1799305446583,Backup,B11,>20,>20,45859,MS KM SM,Maintained Park,Mixed Use,Lawn,Alive,ok,Absent,0 (none),None,20.6,4.92,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,Moderate,Trace,None,None,None,Trace,None,Trace,Trace,Trace,None,None,Absent,Absent,None,Absent,NA,0.651,0.081,0.268,42.54102,33.62,28.31,-5.31,0.09,43.714,7/21/2025 10:39,10.66444444,NA,NA,NA,34.9289370945522
